ANO;ID_HOGAR;ISLA;COMARCA;peso_h;HC001A;HUH001A;HUH002A;HUH002B;HUH002C;HUH002D;HUH002E;HUH002F;HUH002G;HVC001A;HVC006A;HVC006B;HVC006C;HVC006D;HVC006E;HVC006F;HVC006G;HVC006H;HVC006I;HVT001A;HVT002A;HVT002C;HVT003B;HVT005A;HVT006A;HVT006B;HVE003AA;HVE003BA;HVE003DA;HVE003EA;HVE003GA;HVE003HA;HVE003W;HVE003X;HVE003S;HVE003JA;HVE003KA;HVE003NA;HVE003T;HVE003U;HVE003LA;HVE003MA;HVE003RA;HVE001LB;HVE001MB;HVE001RB;HVE002A;HES001A;HES001N;HES001O;HES001Q;HES001P;HEM001A;HEM001B;HEM001C;HEM001D;HEM001E;HEM002A;HEM002B;HEM002C;HEM002D;HEM002E;HEM003A;HEM003C;HEM003B;HEE001A;HEE001B;HEE001C;HEE001D;HEE001E;HEE001M;HEE001F;HEE001G;HEE001H;HEE001I;HEE001J;HEE001K;HEE001L;HSC001A;HSC002A;HSC003A;HSS001A;HSS002A;HSS003A;HSS006A;HSS006B;HSS006C;HSS006D;HSS004M;HSS004N;HSS004O;HSS004P;HSS004A;HSS004Q;HSS004R;HSS004B;HSS004S;HSS004T;HSS004C;HSS004E;HSS004F;HSS004G;HSS004H;HSS004I;HSS005A;HSS005B;HSS005C;HSS005E;HSI001AA;HSI001AB;HSI001BA;HSI001BB;HSI001CA;HSI001CB;HSI001DA;HSI001DB;HSI001EA;HSI001EB;HSI001FA;HSI001FB;HSI002A;HSI002C;HSI003A;HSI003C;DVC005A;DVC005B;DVC005C;DVC005D;DVC008A;DCH001L;DCH001M;DCH002A;DCH002B;DCH002J;DCH002H;DCH002X;DCH002G;DCH003A;DCH004A;DCH005A;DCH006A;DCH007A;DCH007B;DCH008A;DCH009A;DCH001K;RO16MAS;RPA16MAS;RPE16MAS;SEXO;REDAD;PD003B;DFC001B;DEA005A;FAMILIA_2V;THOGAR_2V;PIT001A;PBSI;PTCI;PGI;HIPP;HIP;HBSH;HIS;HG;HI;HID;PIE;HIDM;LP;DLP;LPI;FI;PIP;PERCIR;RPERCIR
2018;436;30;33;351.59816141;2;3;6;1;1;1;1;-1;1;1;6;6;6;6;6;1;6;6;6;1;6;-1;-1;2;6;-1;1;6;6;6;6;6;1;1;1;1;1;1;1;6;1;1;6;1;1;-1;6;2;3;1;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;4;1;1;5;8;5;5;5;4;5;5;3;5;5;4;3;2;6;-1;3;1000;4;6;1;1;1;-1;-1;6;-1;6;6;6;6;6;6;6;1;1;6;6;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;6;1;1;0;2;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;50;50;6;77;3;1;3;4;9;0;940;0;0;0;0;0;940;0;940;940;626.67;470;1;1;1;2;0;1;50
2018;437;30;33;63.943095292;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;2;-1;-1;250;2;6;-1;1;6;6;6;6;6;1;6;1;6;6;6;6;6;1;1;1;2;1;1;6;1;1;1;1;-9;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;9;10;9;5;8;10;7;10;5;7;10;5;2;6;6;-1;3;500;1;6;6;6;6;6;-1;6;-1;1;-1;6;6;6;6;6;6;1;1;6;6;2;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;1;1;1;0;0;0;1;0;1;1;0;50;0;0;6;57;5;1;1;4;8;380.94;0;0;0;0;380.94;0;0;0;380.94;380.94;253.96;190.47;2;3;0;1;100;1;50
2018;438;30;33;246.62781182;4;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;1;6;6;6;1;1;292;-1;2;6;-1;1;6;6;6;1;6;1;1;1;1;1;1;6;1;1;1;1;2;1;2;6;1;1;1;1;1;4;1;1;4;4;-1;3;3;-1;-1;1;2;1;6;6;5;7;7;8;8;9;9;4;7;7;3;1;6;-1;4;2500;5;1;1;1;1;6;-1;6;6;6;6;6;6;6;-1;6;6;6;6;6;6;3;2;4;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;200;6;6;1;6;1;0;2;2;2;2;0;0;2;2;0;0;0;0;0;2;0;0;100;0;0;6;34;1;4;1;3;6;3250;0;0;-350;0;3250;0;0;-150;3250;3400;1619.05;850;1;1;1;1;100;2;50
2018;439;30;33;324.82507133;2;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;2;-1;-1;550;2;6;-1;1;1;1;6;6;6;1;1;1;6;1;1;6;6;1;6;1;2;-1;1;6;1;1;1;1;1;4;4;4;3;3;-1;-1;-1;-1;-1;1;1;1;7;10;8;8;8;10;10;10;8;10;8;10;-9;1;1;2;3;900;4;1;1;1;6;6;6;6;-1;6;-9;6;6;6;-1;6;6;1;6;6;6;3;4;4;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;100;0;0;1;35;1;4;1;2;3;2200;0;0;-33.75;0;2200;0;0;-33.75;2200;2233.75;1489.17;1116.88;1;1;1;1;100;2;100
2018;440;30;33;94.613695952;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;300;-1;1;6;-1;1;6;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;2;6;2;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;8;6;7;7;7;9;9;7;7;4;6;4;3;1;6;-1;4;3600;4;1;1;6;1;6;-1;6;-1;6;6;6;6;6;-1;6;6;6;6;6;6;3;3;2;3;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;1;0;0;2;2;0;0;0;0;1;2;0;0;100;0;0;6;49;2;4;1;3;5;2850;0;0;0;0;2850;0;0;0;2850;2850;1425;950;1;1;1;1;100;2;66.67
2018;441;30;33;135.61112241;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;300;-1;2;6;-1;1;1;6;6;6;6;1;1;1;6;1;1;1;6;1;1;1;3;2;3;6;2;2;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;7;4;7;7;8;8;8;8;8;7;7;3;1;6;-1;4;3000;4;1;1;1;1;6;-1;6;-1;6;6;6;6;1;6;6;6;6;6;6;6;4;4;3;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;0;0;0;1;2;0;0;0;0;0;2;1;0;66.67;0;0;1;58;2;2;1;3;7;2400;0;0;-8.33;0;2400;0;0;-8.33;2400;2408.33;1204.17;802.78;1;1;1;1;100;2;66.67
2018;442;30;33;242.60142798;4;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;1;1;1;6;6;1;6;-1;-1;1;6;-1;1;6;6;1;6;6;1;1;6;1;1;1;1;6;1;1;1;4;2;1;6;1;3;1;1;1;4;1;1;4;4;-1;2;2;-1;-1;1;1;1;6;-1;0;8;0;5;0;0;2;-1;-1;1;0;1;6;-1;3;1500;4;6;1;6;6;-1;-1;1;-1;1;6;6;6;6;6;6;6;1;6;6;6;2;2;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;1;6;3;1;0;4;0;1;1;2;0;0;0;0;0;1;0;0;4;0;0;0;0;1;65;2;1;5;3;5;0;1100;0;0;0;0;0;1100;0;1100;1100;440;275;2;2;0;2;0;2;50
2018;443;30;33;110.86008751;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;1;6;6;6;1;6;-1;-1;1;6;-1;1;1;6;1;6;6;1;1;1;1;1;1;1;6;1;1;1;3;1;2;6;1;1;1;1;1;4;4;4;4;1;-1;-1;-1;-1;4;1;1;1;2;6;0;3;7;9;8;7;4;1;0;0;0;1;6;-1;3;800;4;6;1;1;6;-1;-1;6;6;6;6;6;6;6;-1;6;6;1;6;6;6;3;2;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;6;1;0;0;3;0;1;0;0;0;2;0;0;0;0;1;2;0;0;100;0;0;1;51;2;4;1;3;5;1475;0;0;0;0;1475;0;0;0;1475;1475;737.5;491.67;1;1;1;1;100;2;66.67
2018;444;30;33;112.07735683;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;6;1;6;1;1;1;1;1;6;1;1;6;6;1;1;1;3;2;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;-1;-1;2;3;1;1;2;2;0;0;1;5;2;1;6;-1;4;2000;4;1;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;4;4;4;-1;1;520.83;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;2;1;0;1;0;0;0;1;1;1;50;0;50;1;64;2;4;3;2;3;2150;1674.97;0;0;520.83;2670.83;0;1674.97;0;4345.8;4345.8;2897.2;2172.9;1;1;1;1;61.46;2;100
2018;445;30;33;251.23131355;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;3;-1;-1;-1;1;6;-1;1;6;6;6;1;1;1;1;1;6;1;1;1;6;1;1;1;1;1;1;6;2;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;1;-1;1;1;7;6;6;-1;-1;-1;-1;7;0;1;6;-1;3;1500;3;6;1;1;6;-1;-1;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;3;2;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;1;31;1;4;1;1;1;1350;0;0;-33.33;0;1350;0;0;-33.33;1350;1383.33;1383.33;1383.33;1;1;1;1;100;1;100
2018;446;30;33;72.531676329;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;6;6;6;6;1;6;1;6;1;1;2;6;1;1;6;1;1;-1;6;2;2;1;1;1;4;4;4;4;2;-1;-1;-1;-1;-1;1;1;1;5;3;2;2;3;2;2;-1;-1;-1;5;5;1;6;1;2;2;1300;3;6;1;1;6;-1;6;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;2;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;2;0;0;0;1;0;0;1;1;0;0;0;1;1;1;0;50;50;6;68;3;1;3;4;9;0;1000;0;127.92;0;0;0;1000;127.92;1000;872.08;581.39;436.04;2;2;0;2;0;1;50
2018;447;30;33;351.10927292;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;6;1;6;6;1;1;1;1;1;1;1;6;6;1;1;1;2;1;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;9;9;9;8;9;9;7;7;4;9;5;5;1;6;-1;4;600;4;1;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;1;6;6;2;2;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;2;1;1;0;0;0;0;2;0;0;50;50;0;1;64;1;4;2;5;10;900;370;0;0;0;900;0;370;0;1270;1270;846.67;635;1;1;1;1;70.87;2;100
2018;448;30;33;55.911138575;5;1;-1;-1;-1;-1;-1;-1;-1;2;6;1;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;6;6;6;6;1;1;1;2;1;6;6;6;1;1;1;4;1;1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;6;-1;4;6;6;6;6;-1;-1;-1;5;8;0;6;1;1;3;1000;3;6;1;1;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;2;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;6;6;1;0;0;4;1;1;0;0;0;2;1;0;0;0;1;3;0;0;50;25;0;1;43;4;3;1;3;5;1525;100;0;0;0;1525;0;100;0;1625;1625;580.36;325;2;2;0;1;93.85;3;60
2018;449;30;33;138.29537276;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;500;-1;1;6;-1;1;6;6;6;6;6;1;1;1;6;1;1;1;1;1;6;6;1;-1;-1;6;1;2;1;1;1;4;4;2;3;3;-1;-1;-1;-1;-1;1;1;1;6;8;5;7;7;7;7;6;6;2;7;6;5;6;1;2;3;1200;3;6;1;1;6;6;6;6;-1;6;6;6;6;1;-1;6;6;6;6;6;6;3;2;2;-1;6;-1;6;-1;1;40.83;6;-1;6;-1;6;-1;6;-1;1;500;6;6;6;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;100;6;55;3;2;3;1;1;0;722;0;0;40.83;40.83;0;722;500;762.83;262.83;262.83;262.83;2;3;0;2;5.35;1;100
2018;450;30;33;236.02863071;1;3;1;1;1;1;1;-1;1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;6;6;6;6;6;1;1;6;6;6;6;6;6;6;6;6;-1;-1;-1;6;1;3;1;1;3;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;5;6;4;9;7;7;7;8;8;6;3;8;0;2;6;-1;4;1000;4;1;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;100;1;80;1;1;3;1;2;0;650;0;0;0;0;0;650;0;650;650;650;650;1;1;1;2;0;1;100
2018;451;30;33;115.7873245;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;1;6;1;6;1;1;1;6;6;6;1;6;1;6;1;1;-1;1;6;1;1;1;1;1;4;4;3;4;4;-1;-1;-1;-1;-1;1;1;1;8;-1;8;8;8;8;8;8;8;-1;8;8;-1;6;6;-1;1;-9;4;6;1;1;6;-1;-1;6;-1;1;6;6;6;6;6;6;6;1;1;1;6;3;4;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;2;0;0;1;2;0;0;0;1;0;0;0;0;2;1;0;0;50;1;53;5;1;4;4;9;0;700;0;0;0;0;0;700;0;700;700;466.67;350;2;2;0;2;0;1;50
2018;452;30;33;188.9204832;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;1;1;6;6;6;6;6;6;4;-1;-1;-1;1;6;-1;1;6;6;6;6;6;1;6;1;1;1;1;1;6;1;1;1;1;1;1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;5;0;6;8;8;10;9;8;8;8;5;8;0;6;6;-1;2;700;3;6;1;1;6;-1;-1;1;-1;1;6;6;6;6;-1;6;6;1;6;1;6;3;4;2;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;1;6;6;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;100;0;0;6;56;4;2;1;1;1;510;0;0;0;0;510;0;0;0;510;510;510;510;2;2;0;1;100;1;100
2018;453;30;33;294.9456789;4;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;900;-1;1;6;-1;1;1;1;1;1;1;1;1;1;6;1;1;1;6;1;1;1;4;2;3;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;6;0;6;0;6;6;10;7;5;3;3;10;0;1;1;2;3;2700;3;6;1;1;6;6;6;6;-1;6;6;6;6;6;1;6;6;1;6;6;6;2;2;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;150;6;6;6;6;0;0;0;4;0;0;0;1;0;2;0;0;0;1;0;2;2;0;50;0;0;1;54;2;4;1;3;5;2950;0;0;-41.67;0;2950;0;0;108.33;2950;2841.67;1136.67;710.42;1;1;1;1;100;2;50
2018;454;30;33;841.31299265;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;2;-1;-1;650;2;6;-1;1;1;6;1;1;6;1;1;1;6;6;1;1;1;1;1;1;2;1;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;10;-1;8;10;10;10;5;10;-1;-1;-9;9;5;2;6;-1;4;1000;4;1;1;1;6;6;-1;6;6;6;6;6;6;6;-1;6;6;6;6;6;6;3;4;4;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;1;1;0;0;1;1;1;0;0;0;1;2;0;0;50;50;0;6;41;1;4;1;3;5;1000;0;0;-22.5;0;1000;0;0;-22.5;1000;1022.5;568.06;340.83;2;2;0;1;100;1;33.33
2018;455;30;33;34.982110912;3;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;-1;-1;3;-1;5;3;8;-9;-1;-1;1;10;5;1;6;-1;4;1500;4;1;1;1;1;-1;-1;6;-1;6;6;6;6;6;1;6;6;6;6;6;6;3;2;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;2;0;3;0;0;0;0;2;0;0;1;0;0;0;0;2;1;0;0;33.33;1;69;2;4;3;3;7;0;2000;0;0;0;0;0;2000;0;2000;2000;1000;666.67;1;1;1;2;0;1;33.33
2018;456;30;33;244.2429705;7;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;1;1;6;6;1;1;1;1;1;6;6;2;1;6;1;3;-1;2;6;1;1;1;1;1;3;2;2;1;1;-1;-1;-1;4;4;1;1;1;5;5;6;3;-1;5;8;-1;-1;-1;-1;10;-1;2;6;-1;2;1000;3;6;1;1;6;-1;-1;6;6;6;6;6;6;6;1;6;6;1;6;6;6;2;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;2;1;6;1;2;0;5;0;2;1;2;0;1;0;3;3;2;33.33;16.67;33.33;1;70;2;1;3;5;10;1225;800;0;0;0;1225;0;800;0;2025;2025;532.89;289.29;2;2;0;1;60.49;3;42.86
2018;457;30;33;129.38078287;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;500;-1;2;6;-1;1;1;6;6;1;1;1;1;1;1;1;1;1;6;1;1;1;2;1;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;8;-1;5;8;8;8;8;7;8;4;4;6;5;6;6;-1;4;1500;4;1;1;1;1;6;-1;6;-1;6;6;6;6;6;6;6;6;1;6;6;6;2;2;2;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;1;2;1;1;0;0;1;2;0;0;0;0;0;2;0;0;100;0;0;1;43;1;4;1;3;5;2200;0;0;20.83;0;2200;0;0;20.83;2200;2179.17;1210.65;726.39;1;1;1;1;100;2;66.67
2018;458;30;33;177.8398612;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;1;6;6;6;1;6;6;1;1;700;-1;1;6;-1;1;1;6;6;1;6;1;1;1;1;1;1;1;1;1;1;1;2;1;1;6;3;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;6;7;5;5;7;5;7;8;8;8;5;6;6;1;6;-1;3;3000;4;1;1;1;6;1;-1;1;-1;6;6;6;6;6;6;6;6;1;6;6;6;3;4;5;4;1;250;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;1;6;2;0;0;2;0;0;0;0;0;1;1;0;0;0;0;2;0;0;50;50;0;1;53;2;2;1;2;3;1300;0;0;-83.33;250;1550;0;0;-83.33;1550;1633.33;1088.89;816.67;1;1;1;1;100;1;50
2018;459;30;33;96.276598021;4;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;1;6;6;1;1;250;-1;1;6;-1;1;6;1;1;1;6;1;1;1;1;1;1;1;6;1;1;1;3;1;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;0;0;8;8;8;0;5;8;9;0;6;10;0;1;1;1;3;1400;3;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;2;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;6;1;0;1;3;1;2;0;0;0;1;0;0;0;1;0;1;1;0;33.33;0;0;1;45;2;4;1;3;6;1350;0;0;0;0;1350;0;0;0;1350;1350;586.96;337.5;1;1;0;1;100;1;25
2018;460;30;33;81.504294518;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;-1;1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;5;0;5;8;8;8;8;8;6;0;6;10;4;6;6;-1;3;1200;3;6;1;1;6;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;2;0;0;2;0;0;0;0;1;0;0;0;0;2;1;0;0;50;1;67;2;3;3;2;4;0;810;0;0;0;0;0;810;0;810;810;540;405;2;2;0;2;0;1;50
2018;461;30;33;174.59123611;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;390.83;-1;2;6;-1;1;1;6;6;1;6;1;1;1;6;6;1;6;6;1;1;1;2;2;1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;4;9;9;9;9;9;7;3;2;2;7;3;6;1;2;4;600;4;1;1;1;1;6;6;6;-1;6;6;6;6;6;-1;6;6;6;6;6;6;3;2;4;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;1;2;0;0;0;0;0;2;0;0;100;0;0;1;29;1;3;1;2;3;4500;0;0;0;0;4500;0;0;0;4500;4500;3000;2250;1;1;1;1;100;2;100
2018;462;30;33;34.982110912;5;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;270;-1;2;6;-1;1;6;6;1;1;6;1;1;1;6;1;1;1;1;1;1;1;3;2;3;6;1;1;1;1;1;4;4;4;2;2;-1;-1;-1;-1;-1;1;1;1;3;3;2;3;1;1;3;5;4;3;1;2;1;6;6;-1;3;1500;4;1;1;1;1;6;-1;6;6;6;6;6;6;6;-1;6;6;6;6;6;6;4;4;4;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;3;3;0;0;1;2;0;0;0;0;3;2;0;0;100;0;0;1;43;1;4;1;3;6;3650;0;0;44.17;0;3650;0;0;44.17;3650;3605.83;1502.43;721.17;1;1;1;1;100;2;40
2018;463;30;33;121.83412215;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;6;6;6;6;6;1;6;1;6;1;1;1;6;6;6;6;-1;-1;-1;6;1;3;2;2;1;1;1;1;1;1;2;2;2;2;2;1;1;1;8;-1;6;6;6;8;0;0;-1;-1;8;5;5;2;6;-1;5;1000;4;1;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;3;4;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;100;6;80;3;1;3;1;2;0;1000;0;0;0;0;0;1000;0;1000;1000;1000;1000;1;1;1;2;0;1;100
2018;464;30;33;121.83412215;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;1;1;6;-1;-1;1;6;-1;1;6;6;6;6;6;1;6;6;6;1;6;6;6;6;6;6;-1;-1;-1;6;1;2;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;6;8;6;8;6;4;6;9;0;6;6;-1;1;750;3;6;1;1;6;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;100;6;80;3;1;3;1;2;0;600;0;0;0;0;0;600;0;600;600;600;600;1;1;1;2;0;1;100
2018;465;30;33;161.11690863;5;1;-1;-1;-1;-1;-1;-1;-1;3;1;6;1;6;6;1;1;1;1;4;-1;-1;-1;2;6;-1;1;6;6;6;6;6;1;6;1;6;6;1;6;6;1;6;1;2;-1;1;6;2;3;1;3;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;8;5;3;5;7;9;9;7;7;6;8;5;3;6;6;-1;1;2000;3;6;1;1;6;6;1;1;-1;6;6;6;6;6;6;6;-9;6;6;1;-9;2;2;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;1;1;1;6;0;1;2;3;3;0;0;0;1;1;0;0;0;2;2;0;0;50;50;0;6;30;2;2;2;3;6;900;0;0;0;0;900;0;0;0;900;900;375;180;2;2;0;1;100;1;20
2018;466;30;33;141.51645193;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;6;1;1;1;1;1;1;1;6;6;1;1;6;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;4;4;-1;-1;-1;-1;-1;5;1;1;8;10;6;8;9;9;9;9;9;9;9;2;0;1;1;3;5;1100;4;1;1;1;1;-1;6;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;3;2;-9;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;51;5;2;5;1;1;0;854;0;0;0;0;0;854;0;854;854;854;854;1;1;1;2;0;1;100
